ScoreAfter10Overs,WicketsLost,RunRate,Last5OversRuns,Venue,PitchType,BattingTeam,DewPresent,FinalScore
96,6,9.6,64,Bangalore,Slow,RCB,1,210
99,6,9.9,52,Delhi,Green,MI,1,178
52,0,5.2,52,Kolkata,Turning,RCB,1,161
48,4,4.8,34,Delhi,Flat,SRH,0,139
49,3,4.9,38,Kolkata,Green,CSK,1,118
50,0,5.0,45,Kolkata,Green,KKR,0,161
70,6,7.0,40,Mumbai,Turning,SRH,1,128
100,2,10.0,48,Chennai,Green,CSK,0,190
97,2,9.7,37,Delhi,Green,MI,0,168
53,1,5.3,32,Delhi,Green,CSK,1,147
87,0,8.7,33,Mumbai,Flat,CSK,0,187
93,1,9.3,38,Delhi,Slow,MI,0,190
45,0,4.5,53,Kolkata,Flat,CSK,1,176
96,6,9.6,20,Chennai,Flat,KKR,0,166
75,1,7.5,63,Delhi,Green,KKR,1,207
50,3,5.0,20,Kolkata,Turning,RCB,0,117
99,3,9.9,36,Delhi,Green,CSK,0,153
110,2,11.0,63,Mumbai,Green,KKR,0,238
57,5,5.7,35,Delhi,Flat,CSK,0,138
56,5,5.6,58,Kolkata,Turning,DC,1,134
109,1,10.9,56,Bangalore,Green,CSK,0,226
78,6,7.8,62,Chennai,Flat,RCB,0,194
75,2,7.5,46,Delhi,Flat,KKR,1,198
77,2,7.7,57,Bangalore,Slow,KKR,1,186
51,0,5.1,23,Kolkata,Green,RCB,0,140
62,5,6.2,54,Chennai,Green,MI,0,144
102,4,10.2,38,Chennai,Green,KKR,0,153
89,4,8.9,24,Delhi,Turning,DC,1,148
62,3,6.2,34,Bangalore,Green,KKR,1,131
73,2,7.3,49,Chennai,Flat,RCB,0,191
57,6,5.7,55,Mumbai,Turning,CSK,0,136
98,0,9.8,60,Mumbai,Turning,RCB,0,218
95,0,9.5,22,Chennai,Slow,SRH,0,155
52,2,5.2,47,Delhi,Flat,CSK,0,160
76,4,7.6,29,Delhi,Flat,CSK,0,168
67,1,6.7,28,Kolkata,Slow,CSK,1,133
61,0,6.1,61,Bangalore,Turning,CSK,1,193
99,3,9.9,40,Mumbai,Turning,RCB,1,194
50,2,5.0,61,Mumbai,Green,KKR,1,160
83,3,8.3,21,Chennai,Flat,RCB,0,154
91,3,9.1,60,Mumbai,Turning,KKR,0,184
75,2,7.5,55,Delhi,Flat,KKR,1,214
66,1,6.6,40,Chennai,Green,KKR,0,148
102,0,10.2,52,Delhi,Slow,DC,1,233
89,5,8.9,45,Mumbai,Green,RCB,0,185
101,3,10.1,54,Delhi,Turning,SRH,1,191
104,6,10.4,25,Mumbai,Flat,DC,0,168
46,0,4.6,46,Chennai,Turning,SRH,1,134
63,1,6.3,35,Bangalore,Turning,MI,1,138
84,5,8.4,46,Delhi,Green,CSK,0,141
88,6,8.8,60,Delhi,Turning,SRH,1,158
90,2,9.0,56,Mumbai,Flat,KKR,1,241
81,5,8.1,25,Chennai,Flat,DC,1,163
70,4,7.0,55,Chennai,Green,KKR,0,142
99,1,9.9,39,Mumbai,Turning,DC,1,186
109,6,10.9,31,Chennai,Turning,SRH,1,150
47,3,4.7,45,Bangalore,Flat,RCB,0,184
57,0,5.7,31,Chennai,Green,RCB,1,140
80,0,8.0,31,Mumbai,Flat,CSK,1,184
84,4,8.4,53,Delhi,Flat,MI,1,198
57,5,5.7,61,Kolkata,Slow,CSK,0,141
65,0,6.5,64,Mumbai,Flat,SRH,1,226
51,0,5.1,25,Bangalore,Flat,CSK,0,152
105,6,10.5,27,Mumbai,Flat,DC,1,189
57,4,5.7,49,Kolkata,Slow,CSK,0,153
94,1,9.4,42,Kolkata,Flat,DC,1,203
81,6,8.1,60,Delhi,Turning,RCB,0,173
60,0,6.0,33,Delhi,Turning,MI,1,149
66,5,6.6,27,Chennai,Slow,MI,1,123
45,3,4.5,28,Delhi,Flat,DC,0,131
59,3,5.9,26,Delhi,Flat,SRH,0,152
105,6,10.5,29,Mumbai,Green,DC,1,146
106,3,10.6,27,Kolkata,Green,KKR,1,181
74,0,7.4,48,Delhi,Flat,CSK,0,216
81,4,8.1,20,Kolkata,Turning,RCB,1,144
109,0,10.9,20,Mumbai,Turning,DC,1,168
62,1,6.2,45,Mumbai,Green,CSK,1,165
49,6,4.9,44,Kolkata,Slow,SRH,1,129
103,2,10.3,45,Delhi,Flat,KKR,1,234
90,0,9.0,47,Kolkata,Flat,MI,1,237
63,0,6.3,40,Chennai,Flat,KKR,1,200
63,3,6.3,24,Chennai,Slow,CSK,0,108
91,0,9.1,61,Kolkata,Turning,MI,1,226
72,5,7.2,64,Chennai,Green,SRH,0,153
82,4,8.2,24,Mumbai,Flat,CSK,1,181
58,5,5.8,47,Kolkata,Flat,CSK,1,175
74,0,7.4,29,Chennai,Turning,CSK,1,148
91,6,9.1,65,Kolkata,Slow,DC,1,184
76,1,7.6,62,Kolkata,Turning,MI,1,196
56,0,5.6,20,Bangalore,Flat,CSK,1,176
108,3,10.8,36,Mumbai,Slow,SRH,1,199
60,2,6.0,50,Mumbai,Turning,RCB,0,150
54,3,5.4,51,Bangalore,Flat,MI,0,185
92,6,9.2,56,Delhi,Flat,RCB,1,207
64,3,6.4,60,Chennai,Slow,MI,0,178
94,0,9.4,29,Bangalore,Turning,KKR,1,189
80,3,8.0,49,Delhi,Green,CSK,1,158
101,0,10.1,21,Delhi,Green,CSK,1,161
91,3,9.1,36,Delhi,Green,KKR,0,154
57,3,5.7,40,Bangalore,Green,SRH,0,143
68,3,6.8,38,Chennai,Turning,SRH,1,141
103,5,10.3,31,Delhi,Flat,MI,0,183
78,6,7.8,45,Kolkata,Slow,MI,1,144
83,0,8.3,48,Delhi,Slow,RCB,0,185
102,5,10.2,44,Mumbai,Green,KKR,0,187
71,2,7.1,33,Kolkata,Slow,KKR,1,161
62,2,6.2,58,Mumbai,Green,SRH,1,179
109,6,10.9,50,Kolkata,Flat,KKR,0,220
78,4,7.8,53,Delhi,Green,MI,0,175
87,6,8.7,43,Mumbai,Turning,CSK,1,159
48,5,4.8,53,Kolkata,Green,KKR,0,132
98,5,9.8,25,Bangalore,Slow,KKR,1,168
46,2,4.6,32,Bangalore,Slow,KKR,0,137
105,4,10.5,58,Delhi,Slow,DC,1,201
77,1,7.7,47,Chennai,Flat,MI,1,197
68,3,6.8,33,Delhi,Green,KKR,0,126
52,5,5.2,31,Mumbai,Green,KKR,0,96
54,6,5.4,49,Bangalore,Slow,KKR,0,150
107,0,10.7,47,Mumbai,Flat,RCB,0,255
92,0,9.2,38,Bangalore,Slow,SRH,0,175
92,1,9.2,26,Delhi,Flat,MI,0,185
48,1,4.8,46,Kolkata,Flat,CSK,1,166
95,2,9.5,51,Chennai,Flat,KKR,0,231
54,3,5.4,49,Chennai,Green,CSK,1,155
69,3,6.9,22,Bangalore,Flat,CSK,1,163
70,1,7.0,31,Delhi,Slow,MI,1,173
80,3,8.0,56,Mumbai,Flat,KKR,0,213
80,6,8.0,48,Delhi,Green,SRH,0,146
73,4,7.3,22,Delhi,Turning,RCB,0,113
89,4,8.9,59,Kolkata,Turning,CSK,0,183
73,1,7.3,49,Mumbai,Slow,MI,0,173
60,6,6.0,44,Mumbai,Turning,DC,0,112
99,0,9.9,28,Delhi,Slow,KKR,1,193
87,6,8.7,30,Delhi,Green,SRH,1,129
71,4,7.1,51,Bangalore,Turning,CSK,1,166
45,4,4.5,54,Delhi,Turning,CSK,1,139
108,2,10.8,46,Chennai,Green,CSK,0,198
58,4,5.8,30,Kolkata,Flat,MI,0,156
54,2,5.4,39,Mumbai,Flat,RCB,1,182
49,4,4.9,34,Mumbai,Green,RCB,0,114
71,1,7.1,20,Mumbai,Green,RCB,0,130
64,6,6.4,43,Bangalore,Turning,CSK,0,128
73,2,7.3,38,Bangalore,Flat,MI,1,198
109,6,10.9,55,Kolkata,Turning,DC,0,181
69,6,6.9,35,Mumbai,Green,RCB,0,128
65,4,6.5,47,Mumbai,Flat,SRH,0,169
74,0,7.4,28,Bangalore,Turning,CSK,0,163
52,3,5.2,41,Kolkata,Slow,RCB,0,156
52,0,5.2,29,Mumbai,Slow,KKR,0,127
106,3,10.6,39,Kolkata,Turning,RCB,0,169
46,3,4.6,31,Kolkata,Turning,DC,0,104
71,3,7.1,41,Kolkata,Flat,SRH,0,163
95,3,9.5,24,Mumbai,Flat,KKR,1,181
96,1,9.6,47,Bangalore,Slow,RCB,0,217
110,5,11.0,45,Bangalore,Slow,CSK,0,196
48,4,4.8,47,Chennai,Slow,MI,0,116
65,5,6.5,54,Bangalore,Turning,MI,1,141
69,1,6.9,65,Chennai,Flat,RCB,0,236
87,2,8.7,20,Bangalore,Flat,RCB,0,194
62,0,6.2,57,Chennai,Turning,MI,0,173
101,3,10.1,57,Delhi,Green,RCB,1,216
61,2,6.1,64,Bangalore,Green,MI,0,183
75,5,7.5,36,Bangalore,Flat,SRH,0,173
45,2,4.5,54,Delhi,Slow,CSK,1,153
93,6,9.3,56,Mumbai,Green,MI,0,180
100,2,10.0,26,Bangalore,Flat,MI,1,206
82,3,8.2,37,Chennai,Turning,DC,1,155
69,6,6.9,54,Mumbai,Turning,DC,1,152
106,1,10.6,45,Mumbai,Flat,DC,1,232
106,1,10.6,62,Kolkata,Green,RCB,1,248
72,6,7.2,60,Bangalore,Turning,CSK,1,149
65,1,6.5,31,Bangalore,Flat,CSK,0,170
96,1,9.6,39,Delhi,Green,SRH,1,175
77,1,7.7,61,Chennai,Flat,MI,0,214
80,0,8.0,38,Kolkata,Green,SRH,0,176
46,4,4.6,64,Delhi,Slow,MI,1,146
62,3,6.2,45,Chennai,Turning,RCB,0,159
91,3,9.1,32,Mumbai,Flat,KKR,1,200
50,0,5.0,65,Mumbai,Flat,CSK,0,210
73,1,7.3,43,Mumbai,Green,MI,0,164
104,0,10.4,25,Kolkata,Green,KKR,0,185
50,3,5.0,21,Kolkata,Green,KKR,1,112
49,2,4.9,45,Bangalore,Slow,CSK,1,162
52,3,5.2,47,Mumbai,Slow,RCB,0,160
90,0,9.0,20,Kolkata,Turning,MI,1,150
70,2,7.0,47,Chennai,Slow,KKR,0,175
73,5,7.3,27,Mumbai,Green,KKR,0,109
78,2,7.8,65,Chennai,Slow,RCB,0,217
70,5,7.0,26,Delhi,Turning,RCB,1,112
70,3,7.0,31,Delhi,Slow,DC,1,142
91,3,9.1,46,Chennai,Slow,DC,0,183
77,4,7.7,38,Mumbai,Flat,RCB,1,200
53,3,5.3,40,Bangalore,Flat,SRH,1,150
56,6,5.6,51,Kolkata,Green,MI,1,142
68,0,6.8,30,Bangalore,Green,KKR,1,153
79,0,7.9,51,Mumbai,Green,RCB,1,201
87,6,8.7,32,Kolkata,Slow,SRH,1,138
46,1,4.6,42,Bangalore,Turning,DC,0,131
62,3,6.2,55,Kolkata,Flat,RCB,1,189
70,4,7.0,47,Bangalore,Flat,DC,0,196
45,4,4.5,41,Mumbai,Turning,DC,1,116
79,1,7.9,25,Delhi,Turning,MI,1,160
47,6,4.7,22,Kolkata,Green,KKR,0,74
99,0,9.9,39,Delhi,Slow,DC,0,188
73,3,7.3,52,Kolkata,Turning,RCB,0,165
51,3,5.1,44,Chennai,Slow,DC,1,148
98,2,9.8,46,Delhi,Green,DC,1,199
74,3,7.4,55,Chennai,Turning,DC,1,176
56,4,5.6,43,Kolkata,Flat,CSK,0,156
105,5,10.5,30,Kolkata,Flat,CSK,1,183
50,5,5.0,49,Kolkata,Slow,CSK,1,124
91,3,9.1,47,Chennai,Turning,CSK,0,172
76,3,7.6,37,Delhi,Green,MI,0,148
106,5,10.6,48,Mumbai,Flat,KKR,1,226
60,4,6.0,28,Mumbai,Green,KKR,1,136
105,4,10.5,61,Bangalore,Flat,SRH,0,242
110,3,11.0,52,Kolkata,Slow,RCB,0,214
87,5,8.7,58,Chennai,Slow,KKR,0,180
98,1,9.8,39,Mumbai,Slow,KKR,0,201
85,6,8.5,60,Bangalore,Flat,DC,1,209
62,1,6.2,27,Delhi,Flat,RCB,1,185
54,4,5.4,45,Delhi,Flat,KKR,1,158
68,6,6.8,23,Chennai,Slow,MI,0,108
69,6,6.9,57,Kolkata,Green,SRH,0,150
65,3,6.5,27,Kolkata,Green,KKR,1,144
71,6,7.1,34,Delhi,Flat,KKR,0,154
99,6,9.9,39,Kolkata,Turning,MI,1,160
82,1,8.2,21,Mumbai,Green,CSK,0,161
86,2,8.6,63,Kolkata,Flat,CSK,1,226
98,3,9.8,21,Delhi,Green,CSK,1,163
101,1,10.1,20,Bangalore,Turning,SRH,0,174
79,1,7.9,55,Kolkata,Turning,DC,0,187
51,5,5.1,29,Chennai,Slow,DC,0,97
105,4,10.5,20,Delhi,Slow,DC,1,162
73,5,7.3,27,Bangalore,Flat,CSK,1,163
77,6,7.7,57,Mumbai,Flat,RCB,0,189
102,6,10.2,22,Chennai,Slow,CSK,0,134
83,0,8.3,48,Chennai,Green,CSK,0,183
53,3,5.3,30,Delhi,Green,SRH,0,116
98,4,9.8,31,Bangalore,Turning,SRH,1,166
48,5,4.8,21,Delhi,Green,SRH,1,103
68,5,6.8,61,Delhi,Turning,CSK,0,150
45,3,4.5,57,Chennai,Slow,CSK,0,152
105,3,10.5,45,Mumbai,Flat,SRH,0,217
62,6,6.2,21,Mumbai,Flat,KKR,0,134
67,3,6.7,32,Bangalore,Turning,RCB,0,136
93,5,9.3,61,Mumbai,Turning,RCB,1,208
45,0,4.5,31,Chennai,Turning,DC,0,110
65,5,6.5,43,Mumbai,Slow,SRH,0,139
56,1,5.6,34,Delhi,Turning,MI,0,124
79,4,7.9,48,Delhi,Flat,MI,1,202
102,0,10.2,28,Bangalore,Green,KKR,1,180
84,0,8.4,42,Bangalore,Green,DC,1,181
109,6,10.9,25,Kolkata,Slow,RCB,1,170
47,1,4.7,45,Bangalore,Green,CSK,1,162
102,3,10.2,35,Kolkata,Turning,RCB,1,176
64,1,6.4,28,Mumbai,Slow,CSK,1,144
104,4,10.4,59,Kolkata,Slow,RCB,0,199
92,4,9.2,39,Kolkata,Slow,DC,0,150
51,2,5.1,31,Kolkata,Slow,MI,0,143
97,4,9.7,59,Mumbai,Flat,KKR,1,227
54,3,5.4,56,Kolkata,Slow,MI,0,171
89,3,8.9,59,Kolkata,Green,SRH,0,175
86,6,8.6,55,Delhi,Slow,SRH,1,176
108,3,10.8,59,Mumbai,Turning,KKR,0,201
60,1,6.0,36,Kolkata,Green,CSK,1,158
76,0,7.6,40,Mumbai,Green,SRH,0,158
61,3,6.1,20,Chennai,Flat,CSK,1,134
51,5,5.1,62,Delhi,Slow,MI,0,167
84,5,8.4,61,Mumbai,Flat,RCB,0,207
83,0,8.3,21,Mumbai,Slow,RCB,0,181
105,1,10.5,22,Kolkata,Slow,DC,1,186
94,2,9.4,30,Mumbai,Turning,CSK,1,168
64,0,6.4,53,Mumbai,Green,RCB,0,170
107,3,10.7,47,Kolkata,Flat,SRH,1,224
96,1,9.6,56,Kolkata,Flat,DC,1,233
61,0,6.1,25,Delhi,Turning,MI,0,132
97,3,9.7,26,Kolkata,Slow,SRH,1,160
64,6,6.4,61,Bangalore,Flat,RCB,0,202
84,3,8.4,36,Chennai,Green,RCB,0,174
54,5,5.4,32,Delhi,Turning,KKR,0,89
51,3,5.1,51,Delhi,Green,DC,0,125
108,2,10.8,23,Mumbai,Slow,CSK,0,188
50,1,5.0,64,Bangalore,Flat,SRH,0,201
106,1,10.6,33,Delhi,Flat,MI,1,231
68,6,6.8,38,Bangalore,Turning,KKR,1,131
45,6,4.5,37,Delhi,Slow,CSK,1,115
98,6,9.8,28,Mumbai,Turning,CSK,0,143
105,3,10.5,40,Chennai,Flat,KKR,0,222
90,0,9.0,50,Mumbai,Green,SRH,1,188
79,2,7.9,44,Mumbai,Turning,CSK,0,164
90,4,9.0,20,Bangalore,Turning,SRH,0,138
57,2,5.7,48,Bangalore,Turning,DC,1,157
91,1,9.1,58,Chennai,Slow,CSK,1,218
105,0,10.5,23,Bangalore,Flat,SRH,0,221
46,5,4.6,39,Bangalore,Turning,CSK,1,97
76,4,7.6,65,Kolkata,Green,MI,0,190
48,5,4.8,33,Kolkata,Slow,KKR,0,117
50,1,5.0,52,Bangalore,Slow,DC,1,171
47,5,4.7,48,Kolkata,Flat,MI,1,153
65,4,6.5,64,Bangalore,Flat,KKR,1,214
100,5,10.0,58,Mumbai,Green,DC,0,182
98,1,9.8,32,Chennai,Green,SRH,1,167
78,6,7.8,21,Kolkata,Flat,KKR,1,132
109,5,10.9,58,Kolkata,Slow,CSK,0,184
60,4,6.0,64,Kolkata,Flat,SRH,1,203
73,0,7.3,25,Mumbai,Green,KKR,1,144
57,2,5.7,54,Bangalore,Turning,SRH,0,148
65,6,6.5,45,Mumbai,Green,DC,0,117
96,0,9.6,38,Delhi,Green,MI,0,185
73,4,7.3,50,Chennai,Slow,KKR,1,159
80,2,8.0,50,Chennai,Green,DC,0,155
101,6,10.1,24,Bangalore,Slow,DC,0,156
88,5,8.8,35,Kolkata,Turning,KKR,1,155
94,3,9.4,28,Delhi,Green,MI,1,169
93,0,9.3,43,Mumbai,Flat,MI,1,218
83,0,8.3,28,Bangalore,Slow,SRH,1,157
72,3,7.2,53,Delhi,Flat,RCB,0,200
75,0,7.5,45,Delhi,Green,KKR,0,172
50,1,5.0,53,Chennai,Slow,RCB,0,168
60,0,6.0,33,Kolkata,Flat,SRH,0,160
52,6,5.2,35,Chennai,Green,RCB,0,93
78,2,7.8,30,Mumbai,Slow,RCB,1,174
91,1,9.1,27,Kolkata,Green,KKR,0,148
100,0,10.0,28,Delhi,Turning,KKR,1,185
86,2,8.6,37,Kolkata,Green,CSK,1,160
81,5,8.1,38,Bangalore,Green,SRH,0,131
47,5,4.7,55,Chennai,Slow,RCB,1,146
72,2,7.2,38,Bangalore,Slow,KKR,0,174
66,4,6.6,63,Bangalore,Green,CSK,1,178
108,0,10.8,40,Delhi,Slow,CSK,0,215
97,0,9.7,46,Mumbai,Turning,SRH,1,182
102,0,10.2,38,Delhi,Green,KKR,1,184
61,1,6.1,42,Chennai,Turning,SRH,1,129
54,2,5.4,32,Chennai,Flat,KKR,0,159
56,3,5.6,51,Chennai,Turning,KKR,0,135
101,4,10.1,23,Bangalore,Green,MI,1,156
54,1,5.4,35,Kolkata,Turning,RCB,1,145
78,0,7.8,65,Delhi,Turning,DC,1,192
57,5,5.7,40,Delhi,Flat,RCB,1,152
55,6,5.5,61,Kolkata,Slow,KKR,1,162
96,4,9.6,33,Delhi,Turning,KKR,0,155
75,1,7.5,40,Kolkata,Slow,RCB,1,177
45,2,4.5,63,Delhi,Flat,MI,0,198
106,6,10.6,50,Chennai,Turning,MI,0,181
57,4,5.7,31,Mumbai,Flat,SRH,1,147
107,1,10.7,33,Mumbai,Green,DC,1,181
62,1,6.2,56,Delhi,Turning,RCB,0,164
62,2,6.2,35,Mumbai,Slow,KKR,1,155
68,2,6.8,30,Delhi,Slow,MI,0,137
88,5,8.8,29,Chennai,Green,MI,0,122
57,2,5.7,64,Chennai,Flat,KKR,0,189
67,4,6.7,37,Bangalore,Green,MI,1,146
54,4,5.4,57,Kolkata,Green,SRH,0,151
106,2,10.6,40,Chennai,Turning,RCB,1,181
94,0,9.4,48,Bangalore,Slow,SRH,0,195
73,0,7.3,21,Chennai,Slow,RCB,0,143
64,1,6.4,47,Mumbai,Green,KKR,1,169
104,1,10.4,33,Chennai,Slow,DC,0,196
95,3,9.5,39,Delhi,Flat,KKR,0,192
91,0,9.1,35,Delhi,Flat,RCB,1,212
109,6,10.9,39,Mumbai,Turning,CSK,0,166
105,6,10.5,65,Bangalore,Flat,MI,1,232
47,5,4.7,61,Delhi,Slow,RCB,0,149
103,3,10.3,28,Bangalore,Flat,KKR,0,184
50,1,5.0,65,Delhi,Green,SRH,1,176
96,6,9.6,36,Delhi,Flat,RCB,1,185
85,4,8.5,51,Kolkata,Green,CSK,0,169
107,5,10.7,56,Kolkata,Turning,SRH,0,175
109,3,10.9,22,Kolkata,Turning,RCB,0,175
81,4,8.1,64,Mumbai,Green,KKR,1,185
72,1,7.2,28,Mumbai,Turning,KKR,0,132
57,1,5.7,65,Kolkata,Flat,DC,0,198
81,4,8.1,41,Mumbai,Turning,CSK,0,155
54,1,5.4,63,Delhi,Slow,DC,0,163
69,6,6.9,57,Kolkata,Turning,KKR,1,139
65,2,6.5,45,Delhi,Slow,CSK,0,170
61,1,6.1,48,Kolkata,Slow,CSK,1,172
82,0,8.2,44,Kolkata,Flat,KKR,0,219
70,5,7.0,36,Kolkata,Turning,KKR,1,128
79,3,7.9,21,Bangalore,Slow,DC,1,146
79,4,7.9,44,Mumbai,Green,CSK,1,149
70,3,7.0,27,Chennai,Flat,SRH,0,149
55,3,5.5,45,Mumbai,Flat,CSK,1,168
90,2,9.0,48,Kolkata,Slow,RCB,1,199
96,2,9.6,40,Bangalore,Slow,RCB,0,211
67,2,6.7,50,Delhi,Turning,CSK,0,141
94,4,9.4,48,Bangalore,Slow,SRH,0,174
52,2,5.2,24,Delhi,Slow,RCB,1,126
58,1,5.8,31,Bangalore,Turning,RCB,0,151
110,4,11.0,59,Delhi,Turning,CSK,0,208
70,1,7.0,53,Delhi,Slow,CSK,0,189
85,6,8.5,50,Chennai,Flat,KKR,0,198
76,3,7.6,32,Chennai,Turning,RCB,0,155
72,4,7.2,61,Delhi,Flat,MI,0,212
87,5,8.7,23,Kolkata,Green,CSK,1,139
53,1,5.3,37,Kolkata,Flat,SRH,1,172
53,6,5.3,58,Delhi,Slow,SRH,1,129
79,2,7.9,29,Kolkata,Turning,CSK,0,134
94,4,9.4,37,Kolkata,Flat,RCB,1,216
50,3,5.0,33,Bangalore,Slow,DC,1,123
110,0,11.0,56,Bangalore,Slow,DC,0,235
77,5,7.7,21,Bangalore,Flat,MI,1,144
66,5,6.6,59,Bangalore,Turning,MI,0,168
74,0,7.4,42,Kolkata,Green,RCB,1,186
47,3,4.7,32,Bangalore,Green,CSK,0,104
101,5,10.1,49,Delhi,Turning,SRH,1,172
91,4,9.1,43,Chennai,Turning,CSK,1,167
79,5,7.9,53,Mumbai,Green,CSK,0,171
85,6,8.5,61,Kolkata,Slow,DC,1,164
98,1,9.8,35,Mumbai,Green,KKR,0,191
91,5,9.1,55,Delhi,Turning,MI,1,176
106,2,10.6,53,Mumbai,Flat,KKR,0,245
45,3,4.5,45,Mumbai,Green,DC,0,123
56,6,5.6,53,Chennai,Slow,SRH,0,122
63,3,6.3,43,Bangalore,Turning,KKR,0,158
98,1,9.8,35,Mumbai,Slow,DC,0,176
105,0,10.5,48,Kolkata,Flat,MI,0,233
105,5,10.5,56,Chennai,Flat,DC,1,213
79,6,7.9,65,Kolkata,Slow,CSK,1,186
104,3,10.4,57,Bangalore,Turning,CSK,1,203
108,2,10.8,40,Mumbai,Flat,SRH,0,230
102,5,10.2,33,Delhi,Flat,RCB,0,190
108,4,10.8,23,Kolkata,Turning,RCB,1,153
96,6,9.6,55,Mumbai,Turning,SRH,1,170
71,4,7.1,21,Mumbai,Flat,DC,1,148
55,1,5.5,35,Kolkata,Slow,DC,0,127
59,5,5.9,62,Kolkata,Flat,DC,1,190
56,4,5.6,54,Chennai,Green,SRH,1,153
57,4,5.7,28,Chennai,Slow,CSK,1,113
49,6,4.9,27,Chennai,Slow,SRH,0,79
106,6,10.6,29,Kolkata,Green,KKR,0,141
80,5,8.0,52,Delhi,Turning,SRH,1,170
50,1,5.0,65,Bangalore,Flat,KKR,1,206
103,4,10.3,59,Delhi,Green,MI,1,202
102,0,10.2,51,Delhi,Green,DC,0,216
66,6,6.6,62,Mumbai,Flat,RCB,1,193
50,5,5.0,40,Delhi,Flat,RCB,0,157
56,4,5.6,50,Kolkata,Green,SRH,1,146
80,2,8.0,22,Bangalore,Turning,SRH,0,123
54,2,5.4,24,Bangalore,Slow,CSK,0,132
64,1,6.4,61,Bangalore,Flat,MI,1,224
101,0,10.1,40,Delhi,Flat,DC,0,225
101,6,10.1,48,Kolkata,Slow,SRH,0,181
63,1,6.3,60,Bangalore,Turning,RCB,1,191
82,2,8.2,46,Delhi,Turning,CSK,0,176
99,5,9.9,47,Bangalore,Flat,CSK,1,201
62,4,6.2,40,Delhi,Green,KKR,0,145
60,2,6.0,57,Delhi,Turning,KKR,0,164
63,5,6.3,48,Mumbai,Flat,SRH,1,186
71,5,7.1,22,Mumbai,Flat,RCB,1,171
83,5,8.3,30,Mumbai,Green,MI,1,132
93,6,9.3,43,Chennai,Turning,DC,1,150
76,4,7.6,47,Delhi,Flat,KKR,0,180
82,6,8.2,44,Delhi,Turning,KKR,0,149
60,2,6.0,60,Kolkata,Turning,SRH,1,168
55,5,5.5,51,Bangalore,Flat,KKR,0,168
45,2,4.5,20,Mumbai,Green,CSK,0,98
54,5,5.4,38,Chennai,Green,RCB,1,131
106,3,10.6,64,Chennai,Turning,SRH,0,207
107,6,10.7,48,Bangalore,Flat,DC,0,210
61,4,6.1,45,Bangalore,Green,MI,0,156
64,3,6.4,60,Bangalore,Flat,SRH,1,209
68,0,6.8,55,Mumbai,Slow,KKR,1,194
60,4,6.0,44,Delhi,Slow,KKR,0,126
62,2,6.2,45,Mumbai,Turning,MI,0,140
61,1,6.1,63,Mumbai,Turning,SRH,0,159
71,5,7.1,48,Delhi,Green,KKR,1,147
47,0,4.7,50,Delhi,Flat,RCB,0,197
83,2,8.3,45,Chennai,Turning,RCB,0,175
66,1,6.6,35,Bangalore,Flat,KKR,1,200
95,2,9.5,47,Bangalore,Green,KKR,0,180
94,1,9.4,51,Mumbai,Slow,MI,0,210
90,5,9.0,61,Delhi,Turning,RCB,0,189
68,3,6.8,63,Delhi,Slow,RCB,0,181
50,0,5.0,33,Kolkata,Turning,CSK,0,135
87,2,8.7,24,Mumbai,Turning,RCB,1,172
96,3,9.6,29,Mumbai,Green,SRH,0,150
105,6,10.5,35,Mumbai,Flat,RCB,1,195
93,5,9.3,64,Chennai,Turning,DC,1,175
70,1,7.0,42,Chennai,Flat,RCB,1,201
104,4,10.4,40,Mumbai,Flat,MI,0,204
46,4,4.6,40,Bangalore,Green,KKR,1,132
100,3,10.0,26,Kolkata,Green,CSK,1,161
51,0,5.1,26,Kolkata,Slow,MI,0,128
71,4,7.1,25,Bangalore,Flat,CSK,1,152
100,3,10.0,54,Delhi,Green,DC,0,206
46,3,4.6,55,Chennai,Slow,CSK,0,145
96,5,9.6,53,Bangalore,Slow,RCB,0,190
103,6,10.3,23,Delhi,Flat,MI,1,188
70,1,7.0,24,Bangalore,Turning,MI,0,125
96,0,9.6,23,Mumbai,Green,CSK,0,183
109,3,10.9,41,Bangalore,Flat,DC,1,237
62,1,6.2,38,Chennai,Flat,RCB,0,167
96,3,9.6,50,Chennai,Flat,RCB,0,212
85,5,8.5,57,Kolkata,Green,CSK,0,180
96,3,9.6,35,Mumbai,Green,MI,0,183
62,2,6.2,22,Chennai,Turning,MI,0,105
67,0,6.7,43,Delhi,Green,DC,0,150
50,6,5.0,24,Chennai,Green,RCB,1,87
73,4,7.3,26,Mumbai,Green,DC,0,120
68,4,6.8,44,Chennai,Green,MI,0,150
77,2,7.7,46,Bangalore,Turning,MI,0,164
68,4,6.8,45,Bangalore,Turning,SRH,1,144
45,1,4.5,36,Kolkata,Slow,KKR,0,126
67,5,6.7,23,Kolkata,Turning,MI,1,120
103,5,10.3,62,Delhi,Green,RCB,1,199
105,6,10.5,34,Bangalore,Slow,CSK,1,175
67,3,6.7,45,Bangalore,Turning,SRH,0,138
107,6,10.7,44,Mumbai,Turning,MI,0,175
98,3,9.8,39,Chennai,Turning,KKR,1,162
76,3,7.6,57,Bangalore,Green,RCB,1,201
79,6,7.9,45,Delhi,Turning,DC,0,130
71,4,7.1,57,Delhi,Green,DC,1,173
76,1,7.6,38,Mumbai,Slow,KKR,0,164
